index,filename,dimensions,format
472,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_sib3d_n.dds,256x256,BC7_UNORM
473,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_sib4a_d.dds,128x128,BC1_UNORM
473,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_sib4a_d.dds,128x128,BC7_UNORM
474,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_sib4a_n.dds,128x128,BC3_UNORM
474,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c0_sib4a_n.dds,128x128,BC7_UNORM
479,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c2_flg1a_d.dds,1024x1024,BC3_UNORM
479,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_c2_flg1a_d.dds,1024x1024,BC1_UNORM
484,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_e1_glob4_n.dds,256x256,BC3_UNORM
484,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_e1_glob4_n.dds,256x256,BC7_UNORM
528,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_rock1_n.dds,1024x1024,BC3_UNORM
528,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_rock1_n.dds,1024x1024,BC7_UNORM
549,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_u0_wyv1a_d.dds,1024x1024,BC3_UNORM
549,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_u0_wyv1a_d.dds,1024x1024,BC7_UNORM
550,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_u0_wyv1a_n.dds,1024x1024,BC3_UNORM
550,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_u0_wyv1a_n.dds,1024x1024,BC7_UNORM
559,6-3\bg\ex1\01_roc_r2\twn\common\texture\_r2t0_t0_rock1_n.dds,1024x1024,BC3_UNORM
559,7-0\bg\ex1\01_roc_r2\twn\common\texture\_r2t0_t0_rock1_n.dds,1024x1024,BC7_UNORM
