Group ID,Filename,Folder,Size (KB),Dimensions,Match %
72,v01_c0901e0001_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\equipment\e0001\texture,113,256 x 512,98

72,v01_c0901e0001_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0001\texture,107,256 x 512,99

72,v02_c0901e0001_top_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\equipment\e0001\texture,106,256 x 512,98

73,v01_c1101e0001_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\equipment\e0001\texture,93,256 x 512,98

73,v02_c1101e0001_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0001\texture,91,256 x 512,98

73,v01_c1101e0001_top_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\equipment\e0001\texture,89,256 x 512,99

74,v01_w0201b0066_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w0201\obj\body\b0066\texture,42,256 x 256,98

74,v01_w0201b0066_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w0201\obj\body\b0066\texture,49,256 x 256,98

75,v01_w0201b0090_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w0201\obj\body\b0090\texture,34,256 x 256,98

75,v01_w0201b0090_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w0201\obj\body\b0090\texture,41,256 x 256,98

76,v01_w0201b0097_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w0201\obj\body\b0097\texture,63,256 x 256,98

76,v01_w0201b0097_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w0201\obj\body\b0097\texture,62,256 x 256,98

77,v01_w0201b0126_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w0201\obj\body\b0126\texture,35,128 x 512,98

77,v01_w0201b0126_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w0201\obj\body\b0126\texture,41,128 x 512,98

78,v01_w0201b0130_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w0201\obj\body\b0130\texture,70,128 x 512,98

78,v01_w0201b0130_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w0201\obj\body\b0130\texture,69,128 x 512,98

79,v01_w0320b0001_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w0320\obj\body\b0001\texture,64,256 x 256,98

79,v01_w0320b0001_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w0320\obj\body\b0001\texture,75,256 x 256,98

80,v01_w0321b0001_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w0321\obj\body\b0001\texture,41,256 x 256,98

80,v01_w0321b0001_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w0321\obj\body\b0001\texture,52,256 x 256,98

81,v01_w0323b0016_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w0323\obj\body\b0016\texture,38,256 x 256,98

81,v01_w0323b0016_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w0323\obj\body\b0016\texture,44,256 x 256,98

82,v01_w0332b0001_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w0332\obj\body\b0001\texture,33,128 x 512,98

82,v01_w0332b0001_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w0332\obj\body\b0001\texture,40,128 x 512,98

83,v01_w0351b0027_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w0351\obj\body\b0027\texture,41,256 x 256,98

83,v01_w0301b0027_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w0301\obj\body\b0027\texture,50,256 x 256,98

83,v01_w0351b0027_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w0351\obj\body\b0027\texture,50,256 x 256,98

84,v01_w0351b0028_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\weapon\w0351\obj\body\b0028\texture,29,128 x 512,98

84,v01_w0301b0028_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\weapon\w0301\obj\body\b0028\texture,33,128 x 512,98

84,v01_w0351b0028_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\weapon\w0351\obj\body\b0028\texture,33,128 x 512,99

85,v01_w0401b0047_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w0401\obj\body\b0047\texture,72,256 x 512,98

85,v01_w0401b0047_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w0401\obj\body\b0047\texture,89,256 x 512,98

86,v01_w0501b0028_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w0501\obj\body\b0028\texture,83,256 x 512,98

86,v01_w0501b0028_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w0501\obj\body\b0028\texture,96,256 x 512,98

87,v01_w0501b0037_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w0501\obj\body\b0037\texture,62,256 x 512,98

87,v01_w0501b0037_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w0501\obj\body\b0037\texture,76,256 x 512,98

88,v01_w0501b0058_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w0501\obj\body\b0058\texture,100,256 x 512,98

88,v01_w0501b0058_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w0501\obj\body\b0058\texture,120,256 x 512,98

89,v01_w0501b0105_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w0501\obj\body\b0105\texture,87,256 x 512,98

89,v01_w0501b0105_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w0501\obj\body\b0105\texture,102,256 x 512,98

90,v01_w0501b0106_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w0501\obj\body\b0106\texture,95,256 x 512,98

90,v01_w0501b0106_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w0501\obj\body\b0106\texture,113,256 x 512,98

91,v01_w0601b0017_arr_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\weapon\w0601\obj\body\b0017\texture,6,128 x 128,98

91,v01_w0601b0014_arr_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\weapon\w0601\obj\body\b0014\texture,8,128 x 128,98

91,v01_w0601b0017_arr_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\weapon\w0601\obj\body\b0017\texture,8,128 x 128,98

91,v01_w0601b0009_arr_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\weapon\w0601\obj\body\b0009\texture,8,128 x 128,98

92,v01_w0601b0036_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w0601\obj\body\b0036\texture,40,128 x 512,98

92,v01_w0601b0036_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w0601\obj\body\b0036\texture,48,128 x 512,98

93,v01_w0601b0056_arr_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w0601\obj\body\b0056\texture,11,128 x 128,98

93,v01_w0601b0056_arr_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w0601\obj\body\b0056\texture,12,128 x 128,98

94,v01_w0606b0001_arr_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\weapon\w0606\obj\body\b0001\texture,5,128 x 128,98

94,v02_w0606b0001_arr_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\weapon\w0606\obj\body\b0001\texture,7,128 x 128,98

94,v01_w0606b0001_arr_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\weapon\w0606\obj\body\b0001\texture,7,128 x 128,98

95,v01_w0613b0001_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w0613\obj\body\b0001\texture,69,256 x 256,98

95,v01_w0613b0001_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w0613\obj\body\b0001\texture,82,256 x 256,98

96,v01_w0614b0001_arr_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w0614\obj\body\b0001\texture,8,128 x 128,98

96,v01_w0614b0001_arr_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w0614\obj\body\b0001\texture,9,128 x 128,98

97,v01_w0698b0009_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\weapon\w0698\obj\body\b0009\texture,28,128 x 256,98

97,v01_w0698b0009_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\weapon\w0698\obj\body\b0009\texture,31,128 x 256,98

98,v01_w0698b0015_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\weapon\w0698\obj\body\b0015\texture,24,128 x 256,98

98,v01_w0698b0015_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\weapon\w0698\obj\body\b0015\texture,28,128 x 256,98

99,v01_w0698b0031_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w0698\obj\body\b0031\texture,21,128 x 256,98

99,v01_w0698b0031_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w0698\obj\body\b0031\texture,25,128 x 256,98

100,v01_w0698b0034_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w0698\obj\body\b0034\texture,15,128 x 256,98

100,v01_w0698b0034_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w0698\obj\body\b0034\texture,18,128 x 256,98

101,v01_w0698b0043_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w0698\obj\body\b0043\texture,21,128 x 256,98

101,v01_w0698b0043_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w0698\obj\body\b0043\texture,24,128 x 256,98

102,v01_w0698b0047_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w0698\obj\body\b0047\texture,12,128 x 256,98

102,v01_w0698b0047_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w0698\obj\body\b0047\texture,15,128 x 256,98

103,v01_w0801b0007_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w0801\obj\body\b0007\texture,81,256 x 512,98

103,v01_w0801b0007_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w0801\obj\body\b0007\texture,92,256 x 512,98

104,v01_w0806b0001_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w0806\obj\body\b0001\texture,116,256 x 512,98

104,v01_w0806b0001_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w0806\obj\body\b0001\texture,140,256 x 512,98

105,v01_w1401b0001_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\weapon\w1401\obj\body\b0001\texture,19,128 x 128,98

105,v01_w1401b0001_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\weapon\w1401\obj\body\b0001\texture,22,128 x 128,98

106,v01_w1602b0001_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w1602\obj\body\b0001\texture,61,256 x 256,98

106,v01_w1602b0001_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w1602\obj\body\b0001\texture,70,256 x 256,98

107,v01_w1799b0001_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\weapon\w1799\obj\body\b0001\texture,10,64 x 128,98

107,v01_w1799b0001_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\weapon\w1799\obj\body\b0001\texture,11,64 x 128,98

108,v01_w1801b0028_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w1801\obj\body\b0028\texture,33,256 x 256,98

108,v01_w1801b0028_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w1801\obj\body\b0028\texture,39,256 x 256,98

109,v01_w1801b0041_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w1801\obj\body\b0041\texture,47,128 x 512,98

109,v01_w1801b0041_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w1801\obj\body\b0041\texture,56,128 x 512,98

110,v01_w1801b0069_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w1801\obj\body\b0069\texture,77,256 x 256,98

110,v01_w1801b0069_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w1801\obj\body\b0069\texture,76,256 x 256,98

111,v01_w2001b0081_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w2001\obj\body\b0081\texture,60,256 x 256,98

111,v01_w2001b0081_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w2001\obj\body\b0081\texture,72,256 x 256,98

112,v01_w2014b0001_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w2014\obj\body\b0001\texture,42,512 x 128,98

112,v01_w2014b0001_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w2014\obj\body\b0001\texture,51,512 x 128,98

113,v01_w2101b0035_b_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w2101\obj\body\b0035\texture,15,128 x 256,98

113,v01_w2101b0010_b_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w2101\obj\body\b0010\texture,17,128 x 256,98

113,v01_w2101b0035_b_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w2101\obj\body\b0035\texture,17,128 x 256,98

114,v01_w2102b0002_a_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\weapon\w2102\obj\body\b0002\texture,45,256 x 256,98

114,v01_w2102b0002_a_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\weapon\w2102\obj\body\b0002\texture,51,256 x 256,98

115,v01_w2201b0028_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w2201\obj\body\b0028\texture,35,128 x 512,98

115,v01_w2201b0028_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w2201\obj\body\b0028\texture,42,128 x 512,98

116,v01_w2204b0001_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w2204\obj\body\b0001\texture,46,128 x 512,98

116,v01_w2204b0001_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w2204\obj\body\b0001\texture,55,128 x 512,98

117,v01_w2251b0012_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w2251\obj\body\b0012\texture,29,128 x 512,98

117,v01_w2251b0012_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w2251\obj\body\b0012\texture,35,128 x 512,98

118,v01_w2251b0019_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w2251\obj\body\b0019\texture,31,128 x 512,98

118,v01_w2251b0019_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w2251\obj\body\b0019\texture,36,128 x 512,98

119,v01_w2301b0025_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w2301\obj\body\b0025\texture,48,128 x 512,98

119,v01_w2301b0025_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w2301\obj\body\b0025\texture,59,128 x 512,98

120,v01_w2301b0038_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w2301\obj\body\b0038\texture,25,128 x 512,98

120,v01_w2301b0038_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w2301\obj\body\b0038\texture,25,128 x 512,98

121,v01_w2351b0056_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w2351\obj\body\b0056\texture,59,256 x 256,98

121,v01_w2351b0056_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w2351\obj\body\b0056\texture,65,256 x 256,98

122,v01_w2703b0003_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w2703\obj\body\b0003\texture,90,256 x 512,98

122,v01_w2703b0003_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w2703\obj\body\b0003\texture,110,256 x 512,98

123,v01_w5401b0005_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\weapon\w5401\obj\body\b0005\texture,44,256 x 256,98

123,v01_w5401b0005_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\weapon\w5401\obj\body\b0005\texture,52,256 x 256,98

124,v01_w5702b0001_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\weapon\w5702\obj\body\b0001\texture,22,256 x 256,98

124,v01_w5702b0001_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\weapon\w5702\obj\body\b0001\texture,25,256 x 256,98

125,v01_w9001b0082_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\weapon\w9001\obj\body\b0082\texture,58,256 x 256,98

125,v01_w9001b0082_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\weapon\w9001\obj\body\b0082\texture,68,256 x 256,98

126,v01_w9001b0097_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\weapon\w9001\obj\body\b0097\texture,16,128 x 128,98

126,v01_w9001b0097_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\weapon\w9001\obj\body\b0097\texture,18,128 x 128,98

127,v01_w9001b0097_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\weapon\w9001\obj\body\b0097\texture,15,128 x 128,98

127,v01_w9001b0097_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\weapon\w9001\obj\body\b0097\texture,16,128 x 128,98

128,v01_w9001b0120_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\weapon\w9001\obj\body\b0120\texture,2,256 x 256,98

128,v01_w9001b0119_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\weapon\w9001\obj\body\b0119\texture,2,256 x 256,98

128,v01_w9001b0120_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\weapon\w9001\obj\body\b0120\texture,2,256 x 256,98

129,v01_w9001b0163_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_m\weapon\w9001\obj\body\b0163\texture,33,256 x 256,98

129,v01_w9001b0163_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w9001\obj\body\b0163\texture,41,256 x 256,98

129,v18_w5101b0001_m.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_m\weapon\w5101\obj\body\b0001\texture,41,256 x 256,99

130,v01_w9001b0171_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\weapon\w9001\obj\body\b0171\texture,15,128 x 128,98

130,v01_w9001b0171_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\weapon\w9001\obj\body\b0171\texture,17,128 x 128,98

131,v01_w9001b0171_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\weapon\w9001\obj\body\b0171\texture,10,128 x 128,98

131,v01_w9001b0171_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\weapon\w9001\obj\body\b0171\texture,12,128 x 128,98

132,v01_w9001b0172_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_d\weapon\w9001\obj\body\b0172\texture,17,128 x 128,98

132,v01_w9001b0172_d.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_d\weapon\w9001\obj\body\b0172\texture,19,128 x 128,98

133,v01_w9001b0196_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\weapon\w9001\obj\body\b0196\texture,192,1024 x 1024,98

133,v01_w9001b0196_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\weapon\w9001\obj\body\b0196\texture,183,1024 x 1024,98

134,v01_w9001b0252_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\weapon\w9001\obj\body\b0252\texture,22,128 x 256,98

134,v01_w9001b0252_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\7-0_RGB\7-0_s\weapon\w9001\obj\body\b0252\texture,25,128 x 256,98

135,v01_w9030b0018_s.png,C:\Users\kartoffels\PycharmProjects\kartoffels-terrible-image-tools\6-3_RGB\6-3_s\weapon\w9030\obj\body\b0018\texture,23,128 x 128,98
