Group ID,Filename,Folder,Size (KB),Match %
42,w_air_015_01h_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\015\texture,67,100

42,w_air_011_01i_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\011\texture,67,100

42,w_rti_002_m07_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\rti\002\texture,67,100

42,w_air_012_01j_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\012\texture,67,100

42,w_air_009_mt6_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\009\texture,67,100

43,air_com_m0000_1j_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\airship\texture,54,100

43,w_air_009_mt6_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\009\texture,54,100

44,air_com_m0000_1k_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\airship\texture,70,100

44,w_air_011_04c_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\011\texture,70,100

44,w_air_015_01i_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\015\texture,70,100

44,w_air_012_01k_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\012\texture,70,100

45,air_com_m0000_1l_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\airship\texture,83,100

45,w_air_009_mt7_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\009\texture,83,100

45,w_air_012_01l_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\012\texture,83,100

45,w_rti_002_m08_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\rti\002\texture,83,100

45,w_air_015_01j_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\015\texture,83,100

45,w_air_011_01j_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\011\texture,83,100

46,air_com_m0000_1l_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\airship\texture,96,100

46,w_air_009_mt7_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\009\texture,96,100

47,air_com_m0000_1n_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\airship\texture,75,100

47,w_air_015_01k_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\015\texture,75,100

48,air_com_m0000_2b_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\airship\texture,99,100

48,w_air_012_02b_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\012\texture,99,100

49,air_com_m0000_3a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\airship\texture,62,100

49,w_air_011_03g_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\011\texture,62,100

49,w_air_012_03a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\012\texture,62,100

49,w_rti_002_m09_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\rti\002\texture,62,100

49,w_air_015_01l_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\015\texture,62,100

50,air_com_m0000_3a_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\airship\texture,30,100

50,w_air_009_mt8_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\009\texture,30,100

51,air_com_m0000_3b_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\airship\texture,379,100

51,w_air_012_03b_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\012\texture,379,100

51,w_air_011_02a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\011\texture,379,100

51,w_rti_002_m10_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\rti\002\texture,379,100

51,w_air_015_01m_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\015\texture,379,100

52,air_com_m0000_3b_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\airship\texture,138,100

52,w_air_009_mt9_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\009\texture,138,100

53,air_com_m0000_3c_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\airship\texture,337,100

53,w_air_011_03d_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\011\texture,337,100

53,w_air_015_01n_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\015\texture,337,100

53,w_air_012_03c_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\012\texture,337,100

53,w_rti_002_m11_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\rti\002\texture,337,100

54,air_com_m0000_3c_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\airship\texture,206,100

54,w_air_009_mt10_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\009\texture,206,100

55,air_crst_dummy_00.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_6_3_FFXIV\bgcommon\hou\indoor\general\0413\texture,1,100

55,air_crst_dummy_00.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\indoor\general\0413\texture,1,100

56,aqa_c0_m0001_0a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_6_3_FFXIV\bgcommon\hou\indoor\aqa\common\texture,21,100

56,aqa_c0_m0001_0a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\indoor\aqa\common\texture,21,100

57,aqa_c2_m0002_0a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_6_3_FFXIV\bgcommon\hou\indoor\aqa\common\texture,38,100

57,aqa_c2_m0002_0a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\indoor\aqa\common\texture,38,100

58,bdc_t4_m0001_0b_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\00\0001\texture,145,100

58,w_air_012_b0d_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\012\texture,145,100

59,bdc_t4_m0007_0a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\00\0007\texture,330,100

59,bdc_t4_m0001_0a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\00\0001\texture,330,100

59,w_air_012_b0a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\012\texture,330,100

59,w_rti_002_m12_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\rti\002\texture,330,100

59,w_air_015_01o_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\015\texture,330,100

60,bdc_t4_m0007_0a_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\00\0007\texture,115,100

60,bdc_t4_m0001_0a_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\00\0001\texture,115,100

61,bds_t4_m0004_0a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\00\0004\texture,1319,100

61,bds_t4_m0005_0a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\00\0005\texture,1319,100

62,bds_t4_m0004_0a_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\00\0004\texture,512,100

62,bds_t4_m0005_0a_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\00\0005\texture,512,100

63,bds_t4_m0004_0a_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\00\0004\texture,828,100

63,bds_t4_m0005_0a_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\00\0005\texture,828,100

64,bds_t4_m0006_0a_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\00\0006\texture,283,100

64,w_air_009_mt11_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\009\texture,283,100

65,bds_t4_m0007_0a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\00\0007\texture,417,100

65,w_air_015_01p_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\015\texture,417,100

66,bds_t4_m0007_1a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\00\0007\texture,373,100

66,w_air_015_01q_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\015\texture,373,100

67,bil_chm_m0000_0d_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_6_3_FFXIV\bgcommon\hou\craft\bil\house\texture,457,100

67,bil_chm_m0000_0d_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\bil\house\texture,457,100

68,bil_chm_m0000_0i_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_6_3_FFXIV\bgcommon\hou\craft\bil\house\texture,1,100

68,bil_chm_m0000_0i_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\bil\house\texture,1,100

69,bil_chm_m0000_0o_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\bil\house\texture,72,100

69,bil_com_m0000_4o_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\bil\house\texture,72,100

70,bil_chm_m0000_0p_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_6_3_FFXIV\bgcommon\hou\craft\bil\house\texture,19,100

70,bil_chm_m0000_0r_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\bil\house\texture,19,100

71,bil_com_m0000_0g_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_6_3_FFXIV\bgcommon\hou\craft\bil\house\texture,342,100

71,bil_com_m0000_0g_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\bil\house\texture,342,100

72,bil_com_m0000_4r_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\bil\house\texture,61,100

72,fun_b0_m1045_0a_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\indoor\general\1045\texture,61,100

73,bil_com_m0000_5i_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\bil\house\texture,124,100

73,com_00_m0003_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\mji\buil\common\texture,124,100

74,bil_com_m0000_5m_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_6_3_FFXIV\bgcommon\hou\craft\bil\house\texture,15,100

74,dor_t4_m0016_0b_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\bil\02\0016\texture,15,100

75,bks_t4_m0003_0a_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\03\0003\texture,213,100

75,w_air_009_mt12_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\009\texture,213,100

76,bks_t4_m0005_0a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\03\0005\texture,1168,100

76,bks_t4_m0004_0a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\03\0004\texture,1168,100

77,bks_t4_m0005_0a_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\03\0005\texture,440,100

77,bks_t4_m0004_0a_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\03\0004\texture,440,100

78,bks_t4_m0005_0a_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\03\0005\texture,898,100

78,bks_t4_m0004_0a_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\03\0004\texture,898,100

79,bks_t4_m0006_0a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\03\0006\texture,232,100

79,w_air_011_04f_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\011\texture,232,100

80,bks_t4_m0006_0b_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\03\0006\texture,52,100

80,w_air_011_04g_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\011\texture,52,100

81,bks_t4_m0006_0c_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\03\0006\texture,260,100

81,w_air_011_04h_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\011\texture,260,100

82,bls_t4_m0003_0a_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\01\0003\texture,346,100

82,w_air_009_mt13_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\world\air\009\texture,346,100

83,bls_t4_m0004_0a_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\01\0004\texture,824,100

83,bls_t4_m0005_0a_s.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\01\0005\texture,824,100

84,bls_t4_m0005_0a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\01\0005\texture,1344,100

84,bls_t4_m0006_0a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\01\0006\texture,1344,100

84,bls_t4_m0004_0a_d.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\01\0004\texture,1344,100

85,bls_t4_m0005_0a_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\01\0005\texture,390,100

85,bls_t4_m0004_0a_n.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\hou\craft\air\01\0004\texture,390,100

86,cloud_005.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_6_3_FFXIV\bgcommon\nature\cloud\texture,294,100

86,cloud_005.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\nature\cloud\texture,294,100

87,cloud_006.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_6_3_FFXIV\bgcommon\nature\cloud\texture,264,100

87,cloud_006.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_PRELIMINARY_DAWNTRAIL_UP_TO_6_3\bgcommon\nature\cloud\texture,264,100

88,cloud_009.tex,C:\Users\kartoffels\PycharmProjects\ffxiv_dawntrail\dumps\TEXTURE_GAME_DUMP_6_3_FFXIV\bgcommon\nature\cloud\texture,177,100

